id,height,weight,position,firstseason,lastseason,games,pts,reb,ast,stl,fga,fgm,fta,ftm
STUTZST01,178,77,G,1946,1948,166,1181,0,188,0,1573,402,464,377
SUITEGA01,206,102,C,1970,1970,30,42,41,2,0,54,19,9,4
SUMPTBA01,211,98,F,1988,1988,1,0,0,0,0,1,0,0,0
SUNDEDO01,185,82,G,1953,1954,113,874,281,224,0,881,287,410,300
SUNDOBR01,218,100,C,1998,2004,102,173,107,18,15,222,79,19,10
SUNDVJO01,188,77,G,1983,1991,502,3886,554,1469,220,3642,1647,431,366
SURABO01,196,91,G,1995,2004,657,5654,2240,2474,641,4628,1918,2024,1395
SURHODI01,193,95,F,1952,1953,58,178,94,32,0,190,56,92,66
SUTTLDA01,190,86,G,1983,1984,46,272,49,48,21,227,115,49,42
SUTTOGR01,188,77,G,1991,1995,168,761,153,284,84,687,272,136,101
SWAINBE01,203,100,F,1958,1958,58,265,262,29,0,244,99,110,67
SWANSNO01,198,95,F,1953,1953,63,100,110,33,0,137,31,64,38
SWARTDA01,193,98,F,1962,1962,39,175,88,21,0,150,57,72,61
SWEETMI01,203,118,F,2003,2006,233,1516,1045,145,73,1164,564,563,388
SWIFTRO01,216,111,C,2004,2008,97,416,376,20,26,340,172,118,72
SWIFTST01,208,100,C,2000,2008,547,4582,2536,275,354,3623,1713,1650,1154
SWINSAA01,196,104,F,1994,1994,9,24,8,3,1,18,10,5,4
SYDNOWA01,178,79,G,1946,1946,15,15,0,0,0,26,5,10,5
SYKESLA01,206,116,F,1995,1995,1,0,2,0,0,0,0,0,0
SZABOBR01,211,104,C,1996,1996,70,153,165,17,16,121,54,61,45
SZCZEWA01,201,111,F,1999,2008,650,9189,2601,1531,388,7184,3484,1899,1633
TABAKZA01,213,111,C,1994,2000,247,1233,883,165,65,1062,537,303,159
TABUSYU01,175,75,G,2004,2004,4,7,4,3,0,6,1,4,4
TAFTCH01,208,118,F,2005,2005,17,47,36,2,2,38,23,6,1
TANNESI01,183,73,G,1947,1948,70,633,0,162,0,861,236,194,161
TARLADR01,208,118,C,2000,2000,43,103,122,31,7,99,39,33,25
TARPLRO01,211,104,F,1986,1994,280,3533,2803,292,317,3014,1457,824,613
TATUMEA01,194,84,G,1976,1979,262,2508,682,507,319,2415,1109,386,288
TAYLOAN01,193,79,G,1988,1988,21,144,34,43,22,151,60,32,24
TAYLOBR01,188,84,G,1972,1981,330,4064,797,1476,606,3295,1606,865,695
TAYLODO01,198,82,G,2005,2006,98,266,106,90,47,276,109,64,41
TAYLOFR01,196,82,G,1970,1971,88,385,140,69,0,401,146,157,93
TAYLOJA01,190,86,F,1989,1989,17,51,11,5,5,52,21,9,6
TAYLOJE01,193,79,G,1982,1986,56,179,82,113,42,170,70,56,39
TAYLOJO01,206,100,F,1997,1999,54,256,120,26,32,249,100,48,28
TAYLOLE01,203,100,F,1989,1989,10,11,12,1,0,6,0,16,11
TAYLOMA01,206,118,F,1997,2006,533,5889,2452,623,246,5298,2471,1324,942
TayloMi01,188,75,G,2008,2008,51,289,87,106,36,267,110,81,56
TAYLORO02,183,79,G,1976,1976,79,301,211,288,132,314,132,65,37
TAYLOVI01,196,82,G,1982,1982,31,95,36,41,20,102,37,32,21
TEAGLTE01,196,88,G,1982,1992,687,7982,1803,956,517,7090,3295,1719,1362
TERREIR01,203,91,F,1976,1978,127,886,533,144,63,743,370,229,146
TERRYCA01,194,95,G,1980,1982,94,285,227,124,54,281,122,61,41
TERRYCH01,198,98,G,1972,1976,128,431,288,79,58,480,183,86,65
TERRYCL01,193,88,G,1972,1977,72,287,61,65,26,259,121,55,45
THACKTO01,188,77,G,1963,1970,218,721,522,222,0,828,307,222,107
THEUSRE01,199,86,G,1978,1990,1026,19015,3349,6453,1206,14973,7057,5644,4663
THIBEPE01,201,95,F,1984,1985,93,462,144,45,34,428,194,115,72
THIEBBI01,199,98,F,1956,1957,85,337,272,24,0,399,132,114,73
THIGPJU01,185,73,G,1969,1973,19,48,10,8,0,60,24,0,0
THIRDDA01,201,88,F,1982,1986,179,510,209,84,47,414,189,232,131
THOMABI01,193,94,G,2004,2007,53,144,52,26,25,151,51,13,11
THOMACA01,193,79,G,1991,1997,63,181,60,28,24,176,70,28,18
THOMACH01,190,79,G,1991,1991,36,48,22,22,4,51,18,15,10
THOMAIR01,203,102,F,1990,1990,26,46,31,10,4,50,17,21,12
THOMAIS01,185,82,G,1981,1993,979,18822,3478,9061,1861,15904,7194,5316,4036
THOMAJA01,198,98,F,1999,2000,12,30,14,6,4,37,14,1,1
THOMAJA02,203,107,F,2004,2005,33,54,76,5,4,39,22,20,10
THOMAJI01,190,86,G,1983,1990,161,1355,418,377,142,1148,541,346,264
THOMAJO01,206,120,F,1997,2005,208,560,432,60,69,444,223,193,114
THOMAJO02,197,93,F,1970,1970,39,55,43,17,0,86,23,20,9
THOMATE01,203,100,F,1975,1975,28,77,36,3,4,65,28,29,21
THOMPBE01,198,95,G,1984,1988,204,1078,352,266,127,934,410,327,258
THOMPBI01,201,88,F,1986,1991,300,2566,1615,514,158,2128,1074,617,416
THOMPBR01,193,88,G,1994,1997,168,760,158,281,87,679,278,85,55
THOMPCO01,203,102,F,1982,1982,44,122,120,34,12,137,43,46,36
THOMPDA01,193,88,G,1975,1983,509,11264,1921,1631,459,8365,4213,3616,2815
THOMPDI01,201,84,G,2005,2006,16,45,19,3,3,40,17,8,7
THOMPGE01,188,91,G,1969,1974,73,780,181,225,66,691,306,214,168
THOMPJO01,208,102,F,1964,1965,74,262,260,19,0,239,98,111,66
THOMPKE01,211,118,C,1993,1993,14,13,13,3,0,14,6,2,1
THOMPLA01,208,111,C,1982,1996,985,7806,6689,1139,741,6376,3136,2075,1530
THOMPMY01,208,103,C,1978,1990,935,12810,6951,2141,701,10306,5191,3707,2427
THOMPPA01,198,95,G,1983,1985,154,1374,533,224,141,1315,568,279,221
THOMPST01,193,84,F,1991,1991,19,31,19,8,6,37,14,8,3
THORNBO01,208,102,F,1985,1995,283,844,712,99,74,720,320,362,202
THORNRO01,193,88,G,1963,1970,466,5012,1463,1214,0,4479,1939,1569,1134
THORPOT01,206,102,F,1984,2000,1257,17600,10370,2730,840,12593,6872,5612,3853
THREASE01,188,79,G,1983,1996,951,9327,1709,3613,1138,8075,3914,1608,1311
THURMNA01,211,102,C,1963,1976,964,14437,14464,2575,125,13105,5521,5089,3395
THURSME01,183,79,G,1947,1947,14,78,0,4,0,113,32,28,14
TIDRIHO01,185,86,G,1948,1948,61,552,0,101,0,616,194,205,164
TIEMADA01,183,84,G,1962,1962,29,34,22,27,0,57,15,10,4
TILLIDA01,211,98,C,1982,1983,124,425,314,42,20,435,184,91,57
TINGLJA01,193,93,F,1947,1948,39,91,0,8,0,143,37,33,17
TISDAWA01,206,109,F,1985,1996,840,12878,5116,1077,464,10575,5338,2897,2202
TODORMA01,196,100,F,1949,1950,131,1445,455,386,0,1567,484,671,477
TOLBERA01,206,102,F,1981,1988,261,928,609,135,71,800,396,250,136
TOLBETO01,201,107,F,1988,1994,312,2030,1251,285,116,1647,757,680,487
TOLSODE01,203,86,F,1974,1977,80,402,179,34,36,280,153,176,96
TOMJARU01,203,99,F,1970,1980,768,13383,6198,1573,374,11240,5630,2666,2089
TONEYAN01,190,81,G,1980,1987,468,7458,1009,1965,369,5718,2859,2010,1602
TONEYSE01,188,81,G,1985,1993,112,409,98,235,48,381,139,128,100
TONKOAN01,185,84,G,1948,1948,17,44,0,10,0,71,19,9,6
TOOLSAN01,198,95,F,1990,1995,60,159,73,32,14,146,58,37,28
TOOMAJA01,198,98,C,1947,1949,131,876,0,113,0,789,297,408,282
TOONEBE01,206,95,F,1979,1979,23,55,34,12,4,64,23,10,8
TORGOIR01,187,87,F,1946,1948,147,997,0,106,0,1451,357,367,283
TORMOGE01,203,104,C,1962,1969,271,1191,1122,257,0,1253,515,278,161
TORREOS01,198,95,G,2001,2002,82,442,134,43,29,377,151,125,96
TOSHEBI01,185,79,G,1951,1953,203,1859,608,661,0,2012,634,745,591
TOUGHBO01,183,84,G,1948,1949,82,589,0,137,0,814,226,178,137
TOWEMO01,170,68,G,1975,1976,51,130,34,87,16,138,56,25,18
TOWERKE01,211,113,C,1993,1996,53,98,69,7,6,91,39,36,20
TOWERWI01,193,95,C,1948,1949,128,1198,0,313,0,1449,425,465,348
TOWNELI01,201,86,F,1982,1984,60,257,67,32,20,248,109,40,30
TOWNSRA01,190,79,G,1978,1981,154,745,157,217,90,751,309,172,121
TRAPPGE01,203,93,F,1971,1976,379,3353,1466,375,117,3188,1417,690,519
TRAPPJO01,201,95,F,1968,1972,279,2066,1248,283,0,2014,846,516,374
TRAYLRO01,203,129,F,1998,2004,438,2085,1640,312,280,1774,841,691,399
TRENTGA01,203,113,F,1995,2003,506,4366,2276,504,223,3580,1792,1210,778
TREPAJE01,193,91,G,2001,2003,31,88,43,22,19,101,34,20,14
TRESVJO01,201,98,F,1964,1972,559,5118,3546,806,0,4256,1920,1843,1278
TRIPTDI01,183,77,G,1948,1949,59,336,0,97,0,422,116,143,104
TRIPUKE01,198,100,F,1981,1990,707,12142,2703,2090,678,9380,4434,3660,3106
TRYBACE01,218,109,C,2002,2003,22,15,15,1,1,24,5,12,5
TSAKAIA01,218,129,C,2000,2006,315,1497,1237,101,73,1184,580,513,337
TSCHOJO01,198,93,F,1972,1974,113,277,208,69,42,354,126,43,25
TSIORLO01,196,86,F,1956,1958,157,910,751,165,0,1070,337,329,236
TSKITNI01,213,102,F,2002,2005,172,507,307,114,46,626,190,115,84
TUCKEAL01,203,86,F,1967,1971,271,2600,1348,242,40,2347,1062,667,473
TUCKEAN01,203,100,F,1994,1994,61,243,170,68,46,210,96,83,51
TUCKEJI01,201,84,F,1954,1956,99,407,349,52,0,450,157,122,93
TuckePJ01,196,102,F,2006,2006,17,30,23,3,2,22,11,14,8
TUCKETR01,196,88,G,1982,1992,756,6236,1520,1532,679,5632,2594,627,473
TURKCMI01,206,107,F,1999,1999,17,33,33,5,3,38,14,8,5
TURNEAN01,180,73,G,1986,1991,170,767,263,535,137,727,307,182,139
TURNEBI01,201,100,F,1967,1972,294,1597,1039,167,0,1481,603,537,391
TURNEEL01,196,86,G,1981,1988,505,2397,1375,914,442,2429,1049,409,292
TURNEHE01,201,91,G,1989,1994,66,224,78,29,25,179,81,100,60
TURNEJA01,193,77,G,1954,1954,65,282,154,77,0,308,111,76,60
TURNEJA02,196,91,G,1961,1961,42,200,85,44,0,221,84,42,32
TURNEJE01,206,104,F,1984,1995,612,3697,2036,635,215,3304,1543,700,538
TURNEJO01,203,111,F,1991,1991,42,117,78,12,6,98,43,59,31
TURNEWA01,188,86,G,1999,1999,3,4,3,5,0,6,1,6,2
TURPIME01,211,109,C,1984,1989,361,3071,1655,183,155,2513,1297,613,476
TWARDDA01,185,79,G,1972,1979,280,2666,611,940,396,1614,891,1069,880
TWYMAJA01,198,95,F,1955,1965,823,15840,5424,1861,0,13873,6237,4325,3366
TYLERBJ01,185,84,G,1994,1994,55,195,62,174,36,189,72,50,35
TYLERTE01,201,98,F,1978,1988,871,8868,4675,1039,801,7915,3831,1702,1196
TYRACH01,203,104,C,1957,1961,348,3091,2567,315,0,3131,1213,990,665
UNSELWE01,201,111,C,1968,1980,984,10624,13769,3822,628,8586,4369,2976,1883
UPLINHA01,193,84,G,1953,1953,23,86,31,26,0,94,33,22,20
UPSHAKE01,188,82,G,1988,1990,120,649,145,257,81,589,267,127,101
VALENDA01,185,83,G,1981,1990,620,5400,1318,3080,910,4560,1993,1744,1373
VALENRO01,201,95,F,1980,1980,24,84,30,7,7,98,37,19,9
VALLEJO01,190,84,G,1970,1971,100,359,66,84,0,375,142,104,75
VANARDI01,194,95,G,1965,1976,921,15079,3807,3060,264,11661,5413,5385,4253
VANARTO01,196,92,F,1965,1976,929,14232,3942,2085,230,12763,5505,4226,3222
VANBRBU01,190,84,G,1946,1949,175,826,0,256,0,794,242,511,342
VANBRJA01,201,88,F,1974,1982,434,2596,1778,815,363,2123,932,888,723
VANCEGE01,190,88,G,1947,1951,174,1437,103,399,0,1735,546,502,345
VANDEER01,190,88,F,1949,1955,224,2135,853,548,0,1942,818,674,499
VANDEKI01,203,100,F,1980,1992,810,15980,2785,1668,468,11699,6139,3997,3484
VANDELO01,203,98,F,1995,1995,15,9,6,1,0,14,3,4,3
VANEXNI01,185,77,G,1993,2005,880,12658,2545,5777,726,11457,4636,2341,1858
VANHOKE01,208,100,F,1997,2005,575,9206,3909,900,472,7659,3396,2177,1817
VANLINO01,185,78,G,1969,1978,746,8770,3596,5217,767,8003,3313,2749,2144
VANOSNI01,216,116,C,1985,1986,68,222,240,59,21,230,88,82,46
VANTEDA01,196,86,G,2000,2000,22,122,37,66,23,110,46,50,30
VARDARA01,216,120,C,2001,2001,1,5,1,0,0,3,2,1,1
VAUGHCH01,188,86,G,1962,1969,326,2921,733,753,0,2757,1144,869,633
VAUGHDA02,206,109,F,1995,1998,118,341,361,36,31,324,137,105,67
VAUGHJA01,185,86,G,1997,2008,775,3463,1028,1919,402,3028,1300,986,768
VAUGHLO01,206,104,F,1990,2000,689,6984,4881,652,510,6074,3061,1172,841
VAUGHVI01,193,93,F,1946,1946,17,45,0,10,0,78,15,28,15
VERGABO01,185,86,G,1967,1973,21,104,18,17,12,93,42,32,20
VERHOPE01,206,98,F,1981,1986,282,1000,641,152,128,856,432,196,135
VETRAGU01,198,88,F,1992,1992,13,45,8,6,2,40,19,6,4
VIANNJO01,206,98,F,1991,1991,1,2,0,2,0,2,1,0,0
VINCEJA01,201,100,F,1981,1989,576,8729,3167,1124,413,7367,3490,2226,1745
VINCESA01,188,84,G,1985,1991,396,3106,819,1543,268,2591,1163,885,764
VinicMa01,203,102,F,2006,2007,27,52,21,7,3,36,17,18,10
VINSOFR01,193,86,G,1994,1999,13,17,1,1,3,24,6,3,2
VOCEGA01,206,109,F,1989,1989,1,2,2,0,0,3,1,0,0
VOLKEFL01,193,93,F,1949,1949,54,397,0,112,0,527,163,129,71
VOLKOAL01,208,99,C,1989,1991,149,1019,384,333,102,853,388,318,195
VONNIST01,185,77,G,1949,1949,59,313,0,143,0,336,120,115,73
VOSKUJA01,211,111,C,2000,2008,450,1814,1539,237,148,1381,673,654,467
VRANEDA01,201,95,F,1981,1987,510,2613,1998,594,333,2131,1056,875,499
VRANESL01,224,113,C,2003,2003,1,0,0,0,0,1,0,0,0
VRANKST01,218,118,C,1990,1998,170,473,516,59,22,413,197,132,79
VROMABR01,213,100,C,1980,1980,11,34,25,9,5,27,10,19,14
VROMAJA01,208,103,C,2004,2005,87,285,261,51,37,265,108,119,69
WADEMA01,180,73,G,1987,1989,12,8,15,36,7,20,3,4,2
WAFERVO01,196,95,G,2005,2008,109,676,140,82,45,612,252,137,102
WAGERCL01,197,95,C,1949,1949,63,143,0,90,0,203,57,47,29
WAGNEDA01,183,77,G,1949,1949,11,69,0,18,0,54,19,35,31
WAGNEDA02,190,91,G,2002,2006,103,964,142,195,69,967,354,213,164
WAGNEMI01,196,84,G,1987,1990,53,215,35,76,8,204,86,40,35
WAITEGR01,211,102,C,1983,1987,249,606,540,121,56,589,270,118,66
WAKEFAN01,189,79,G,1978,1979,81,187,80,73,20,192,68,72,51
WALKEAN01,203,102,F,1996,2007,893,15649,6892,3170,1085,14701,6086,3303,2091
WALKEAN02,193,86,G,1976,1976,40,180,75,32,20,156,72,47,36
WALKEBR01,198,93,F,1948,1951,228,1603,549,328,0,1772,673,406,257
WALKECH01,198,96,F,1962,1974,1032,18831,7314,2126,117,14628,6876,6384,5079
WALKEDA01,193,82,G,1983,1992,720,6389,3134,3276,1090,5682,2469,2027,1445
WALKEFO01,183,78,G,1974,1983,658,4199,1686,3111,992,3537,1538,1460,1113
WALKEHO01,190,95,F,1961,1961,65,438,466,69,0,439,149,193,140
WALKEJI01,190,88,G,1967,1975,698,11655,1860,2429,253,10039,4624,2903,2407
WALKEKE01,203,95,F,1986,1994,448,3128,1793,299,235,2556,1240,856,641
WALKEPH01,190,82,G,1977,1977,40,178,52,54,14,161,57,96,64
WALKESA01,206,109,F,1996,2005,445,2376,2089,252,134,2026,936,800,503
WALKEWA01,199,86,F,1976,1983,565,3968,1759,844,216,3685,1720,817,525
WALKNE01,208,100,C,1969,1976,568,7157,4392,1214,140,6386,2928,1717,1301
WALLAJO01,203,102,F,1996,2003,381,2901,1061,281,134,2496,1152,786,582
WALLAMI01,185,84,G,1946,1946,61,556,0,58,0,809,225,196,106
WALLEDW01,198,100,F,1968,1971,11,7,10,1,0,9,2,7,3
WALLEJA01,193,98,F,1987,1987,9,42,13,3,4,40,16,18,10
WALSHJI01,193,88,F,1957,1957,10,20,15,8,0,27,5,17,10
WALSHMA01,198,93,F,2005,2005,2,2,0,0,0,1,1,2,0
WALTERE01,193,86,G,1993,1999,335,1547,403,569,129,1296,572,267,216
WALTHIS01,180,74,G,1953,1953,4,2,1,2,0,6,1,0,0
WALTHPA01,188,73,G,1949,1954,370,2838,1168,974,0,2671,968,1274,902
WALTOBI01,211,95,C,1974,1986,468,6215,4923,1590,380,4900,2552,1683,1111
WALTOLL01,183,73,G,1976,1980,341,1442,370,1243,264,1319,599,342,243
WANGZH01,213,116,C,2000,2004,137,604,231,39,25,511,213,147,108
WANZEBO01,183,77,G,1948,1956,568,6924,1979,1830,0,5768,2268,2976,2388
WARBIPE01,188,75,G,1974,1974,5,10,8,16,0,21,4,2,2
WARDCH01,188,86,G,1994,2004,630,3947,1648,2539,776,3428,1400,659,508
WARDGE01,193,88,G,1963,1966,169,542,294,237,0,567,202,216,138
WARDHE01,193,88,G,1975,1976,27,83,33,6,6,90,34,17,15
WAREJI01,201,95,F,1966,1968,63,143,146,13,0,194,55,51,33
WARLEBE01,196,91,F,1962,1969,288,1767,1524,204,0,1454,600,783,567
WARLIBO01,196,91,G,1965,1969,157,1184,452,311,0,1209,496,330,192
WARNECO01,206,100,F,1970,1976,445,2860,3353,494,132,2630,1190,714,480
WARREJO01,190,82,G,1969,1973,303,1814,687,564,27,1754,754,370,306
WARRIBR01,196,88,G,1982,1985,169,677,218,437,80,592,262,198,148
WASHBCH01,211,102,C,1986,1987,72,222,176,22,11,226,93,82,36
WASHIBO01,180,79,G,1969,1971,116,700,234,413,0,619,246,268,208
WashiDa01,188,88,G,2007,2007,18,53,20,15,5,48,21,13,7
WASHIDU01,193,88,G,1987,1992,19,54,24,39,13,47,18,20,16
WASHIDW01,188,86,G,1986,1988,194,1660,370,733,256,1472,666,418,312
WASHIER01,193,86,G,1997,1998,104,716,216,108,78,682,274,115,87
WASHIJI01,198,95,F,1965,1975,774,8168,6637,1105,83,7238,3253,2358,1662
WASHIKE01,203,104,F,1973,1987,507,4666,4232,695,403,3382,1778,1691,1110
WASHIRI01,210,100,F,1976,1981,351,3456,2204,409,224,3249,1472,719,511
WASHIST01,193,86,G,1974,1974,1,0,0,0,0,1,0,0,0
WASHIWI01,206,103,F,1977,1978,100,731,450,57,49,640,318,157,95
WatkiDa01,211,117,C,2007,2007,9,12,12,0,2,15,5,5,2
WATSOBO01,183,73,G,1954,1954,63,175,87,79,0,223,72,45,31
WATSOJA01,201,86,F,1994,1998,102,323,149,117,65,269,126,85,59
WATTSRO01,198,95,F,1965,1966,28,40,39,2,0,46,12,23,16
WATTSSL01,185,79,G,1973,1978,437,3901,1398,2678,961,3876,1602,1168,697
WEATHCL01,198,109,F,1992,2004,915,10483,6846,1346,880,8537,4025,3261,2423
WEATHNI01,201,88,F,1973,1979,453,4086,2232,418,344,3763,1712,929,662
WEBBECH01,206,111,F,1993,2007,831,17182,8125,3526,1197,15024,7192,3906,2534
WEBBJE01,193,77,G,1970,1971,75,161,59,42,0,178,67,38,27
WEBBMA01,206,116,F,1992,1992,9,39,10,2,1,25,13,21,13
WEBBSP01,168,60,G,1985,1997,814,8072,1742,4342,922,6421,2903,2296,1946
WEBERFO01,198,102,C,1946,1946,50,173,0,4,0,202,59,79,55
WEBSTJE01,203,105,F,1995,1995,11,18,7,3,4,23,8,0,0
WEBSTMA01,216,102,C,1975,1986,579,4137,4044,722,219,3223,1575,1597,985
WEDMASC01,201,98,F,1974,1986,906,11916,4355,1771,846,10713,5153,1923,1526
WEHRDI01,193,82,F,1948,1948,9,12,0,3,0,21,5,6,2
WEIDNBR01,206,104,F,1983,1983,8,8,11,0,0,9,2,4,4
WEISSBO01,188,82,G,1965,1976,783,5989,1398,2931,287,5346,2288,1706,1413
WEITZRI01,188,79,G,1967,1967,25,33,10,8,0,46,12,13,9
WELLSBO01,196,95,G,1998,2007,591,7147,2737,1249,769,6111,2814,1860,1296
WELLSBU01,196,104,G,1997,1997,39,128,68,34,15,116,48,43,31
WELLSOW01,201,91,F,1974,1974,33,99,35,22,9,100,42,22,15
WELLSRA01,185,82,G,1962,1962,3,2,6,7,0,7,1,7,0
WELPCH01,213,111,C,1987,1989,109,359,265,43,34,314,140,116,79
WELSCJI01,201,94,G,2002,2005,247,1519,602,375,187,1281,516,491,369
WENNIBI01,213,111,C,1985,1999,720,3301,2148,440,226,3007,1379,684,538
WENSTMA01,216,113,C,1993,1993,11,18,12,0,0,10,6,10,6
WERDARO01,211,113,C,1992,1996,47,101,81,9,13,98,37,47,27
WERTIRA01,180,NA,G,1946,1947,68,246,0,45,0,438,92,105,62
WESLEDA01,183,86,G,1993,2006,949,11842,2405,4159,1280,10023,4248,2827,2223
WESLEWA01,211,100,C,1966,1975,590,5002,3243,385,16,4614,2002,1585,998
WESTDO01,198,91,G,1989,2000,676,6477,1670,1292,459,5473,2631,1470,1178
WESTJE01,188,79,G,1960,1973,932,25192,5376,6238,81,19032,9016,8801,7160
WESTMA01,208,104,C,1983,1999,1090,6259,5347,428,326,4356,2528,2117,1203
WESTPPA01,193,88,G,1972,1983,823,12809,1580,3591,1022,10084,5079,3166,2596
WESTRO01,193,81,G,1967,1967,4,4,5,0,0,5,2,0,0
WETZEJO01,196,86,G,1967,1975,357,1215,682,494,133,1085,465,352,285
WHALERO01,208,118,C,2005,2005,23,49,43,17,7,57,23,6,3
WHATLEN01,190,80,G,1983,1996,385,2150,679,1754,383,1805,845,605,457
WHEATDE01,183,75,G,1997,1998,80,265,56,127,32,243,93,70,49
WHEELCL01,185,84,G,1987,1988,87,254,71,157,63,219,107,54,40
WHEELTY01,178,75,G,1998,1998,1,4,0,2,0,1,1,2,1
WHITALU01,185,82,G,1954,1954,3,2,1,1,0,6,1,0,0
WHITEDO01,178,73,G,1996,1997,30,61,13,37,11,57,19,17,11
WHITEER01,203,91,F,1987,1988,55,336,132,26,17,244,128,99,79
WHITEHE01,188,88,G,1970,1970,38,90,48,47,0,84,34,39,22
WHITEHU01,193,93,G,1962,1970,52,171,77,40,0,216,71,46,29
WHITEJA01,206,132,C,1998,2004,334,1954,1944,63,119,1443,736,903,482
WhiteJa02,201,91,G,2006,2008,10,57,20,6,4,46,21,15,12
WHITEJE01,208,100,C,1978,1988,679,4423,3268,374,251,3642,1810,1118,803
WHITEJO01,190,86,G,1969,1980,837,14399,3345,4095,686,13884,6169,2471,2060
WHITERA01,203,109,F,1989,1993,281,2083,1366,175,209,1951,783,693,490
WHITERO01,203,95,F,1982,1986,324,2387,749,232,187,1919,971,652,444
WHITERO02,206,108,F,2001,2004,218,1540,485,237,118,1455,617,287,215
WHITERU01,188,88,G,1975,1980,124,384,120,112,52,382,156,97,72
WHITETO01,188,77,G,1987,1987,49,261,31,59,20,249,111,54,39
WHITEWI01,190,88,G,1984,1985,82,302,80,82,23,292,126,54,40
WHITFDW01,206,109,F,1995,1995,8,40,25,2,3,30,13,22,14
WHITNCH01,183,76,G,1993,2003,579,3738,816,1613,351,3111,1227,837,732
WHITNCH02,196,107,F,1980,1981,70,404,146,87,59,377,174,72,54
WICKSSI01,203,102,F,1971,1980,760,12803,6620,2437,592,11002,5046,3955,2711
WIERMU01,175,70,G,1949,1949,56,429,0,107,0,480,157,166,115
WIESEBO01,193,98,F,1961,1961,60,119,112,23,0,161,51,30,17
WIGGIMI01,193,84,G,1983,1991,389,3877,1235,609,397,3468,1596,889,671
WILBUKE01,198,88,F,1967,1968,3,11,10,2,0,9,5,4,1
WILCUDC01,188,75,G,1948,1949,59,128,0,80,0,124,42,60,44
WILEYGE01,208,95,C,1962,1967,300,1273,2194,252,0,1174,553,330,167
WILEYMI01,206,91,F,1980,1981,94,692,246,63,48,497,279,189,134
WILEYMO01,193,84,G,1988,1994,295,1078,341,722,243,1023,421,150,106
WILFOWI01,188,84,G,1957,1960,268,1826,910,565,0,1897,684,616,458
WILKEBO01,198,88,G,1976,1982,536,5424,2236,1835,671,5313,2256,1199,901
WILKEJA01,198,86,F,1974,1985,828,14644,5117,2050,1049,12471,6226,2878,2185
WILKEJA02,201,88,F,1980,1982,114,547,274,104,58,484,224,137,99
WILKELE01,185,82,G,1960,1974,1077,17772,5030,7211,174,14327,6189,6973,5394
WILKIDA01,208,100,F,1984,1984,12,14,4,2,0,16,4,7,6
WILKIDO01,201,91,F,1982,1998,1074,26668,7169,2677,1378,21589,9963,7438,6031
WILKIED01,208,100,C,1984,1992,322,1534,1002,62,82,1267,596,606,342
WILKIGE01,198,84,G,1985,1998,900,11745,2645,2703,906,10569,4758,2429,1810
WILKIJE01,211,104,C,1980,1985,454,3575,2574,462,178,3270,1501,771,573
WILLIAA01,206,100,F,1993,2007,715,4122,2790,485,284,3191,1573,1318,975
WILLIAL01,196,84,G,1997,2006,460,4161,1140,1877,549,3950,1664,822,625
WILLIAR01,185,82,G,1967,1974,541,2876,1700,2377,44,2872,1175,722,526
WILLIBE01,190,79,G,1969,1973,128,890,240,278,0,979,363,203,164
WILLIBO01,198,104,F,1955,1956,24,70,59,7,0,50,22,48,26
WILLIBR01,198,98,F,1997,2002,18,41,18,3,8,57,17,8,4
WILLIBU01,203,98,F,1981,1997,1307,16784,13018,1646,1080,11661,6404,5979,3971
WILLICH02,188,79,G,1970,1977,138,754,238,449,80,646,286,225,182
WILLICH03,190,82,G,1976,1976,22,37,4,7,1,47,14,12,9
WILLICL01,190,82,G,1968,1968,3,4,3,2,0,9,2,0,0
WILLICO01,188,86,G,1992,1993,39,92,37,29,6,98,36,23,19
WILLICO02,201,111,F,1995,2006,822,9147,3184,972,462,7355,3603,2710,1935
WILLIDO01,188,82,G,1979,1979,77,506,106,183,100,519,232,60,42
WILLIEA01,201,104,C,1974,1978,146,664,814,126,62,671,290,177,84
WILLIER01,203,100,F,1995,2006,658,5642,2139,936,548,4490,1865,2301,1693
WILLIFR01,193,86,G,1978,1985,323,4738,510,516,247,4198,1959,841,693
WILLIFR02,190,93,G,2002,2004,86,253,77,166,34,261,92,54,45
WILLIGU01,188,79,G,1975,1986,825,14093,2222,4597,1638,12570,5793,3173,2399
WILLIGU02,206,91,F,1984,1985,26,68,33,9,6,68,31,11,5
WILLIHE01,208,110,C,1981,1998,1102,11944,6509,1856,605,10781,5037,2675,1862
WILLIHO01,211,98,F,1986,1998,887,9784,5998,1591,747,7681,3688,3315,2406
WILLIJA01,206,109,F,1990,1998,475,3472,3584,287,204,3092,1360,1237,749
WILLIJA03,183,89,G,2002,2002,75,714,195,350,86,685,273,161,103
WILLIJE01,206,93,F,1996,2004,587,3865,3743,474,618,2839,1425,1573,1014
WILLIJO01,203,107,F,1986,1994,435,4406,2201,1262,566,3921,1769,1140,803
WILLIJO02,188,84,G,1973,1980,288,5802,722,813,330,5236,2353,1301,1084
WilliJu01,208,102,C,2006,2007,49,165,164,2,10,117,67,89,31
WILLIKE01,213,100,F,1984,2006,1424,17253,11901,1328,958,14572,7095,4238,3023
WILLIKE02,188,79,G,1983,1988,260,1268,356,319,167,1138,495,343,276
WILLIKE03,206,93,F,1990,1993,260,1247,693,161,76,1070,547,225,153
